date,item.id,quantity
2023-05-02,B00PLTPSOI,3
2023-05-02,B000GCS018,5
2023-05-02,B0086DEOHS,1
2023-05-02,B001VHYZP2,5
2023-05-02,B00017028M,2
2023-05-02,B00H2AAXMQ,3
2023-05-02,B00017028M,5
2023-05-02,B00IDEL1ZI,15
2023-05-02,B01FRQ5D4Y,20
2023-05-02,B0001M12TA,15
2023-05-02,B0028FO5AG,4
2023-05-02,B007ZRLMXK,5
2023-05-02,B01FRQ5DV2,15
2023-05-02,B00H2AAXMQ,5
2023-05-02,B000J674BI,3
2023-05-02,B0015AWWSW,10
2023-05-02,B01FRQ5DV2,2
2023-05-02,B0192DVZH2,10
2023-05-02,B01FRQ5D4Y,5
2023-05-02,B00H2AAXMQ,3
2023-05-02,B0001CXUHW,3
2023-05-02,B00H2AAXMQ,15
2023-05-02,B01FRQ5DV2,1
2023-05-02,B01FRQ5DV2,2
2023-05-02,B000FVMOW6,3
2023-05-02,B001POF1PO,2
2023-05-02,B00AZDDFYK,10
2023-05-02,B0019MMQXM,10
2023-05-02,B00MWTWEGU,5
2023-05-02,B00H2AAXMQ,5
2023-05-02,B00BRFLR7M,15
2023-05-02,B007XA49BG,10
2023-05-02,B00H2AAXMQ,15
2023-05-02,B00H2AAXMQ,5
2023-05-02,B00H2AAXMQ,10
2023-05-02,B002P5H2NG,3
2023-05-02,B01FRQ5D4Y,2
2023-05-02,B01FRQ5DV2,2
2023-05-02,B001KUWEIK,2
2023-05-02,B0001990A6,3
2023-05-02,B00H2AAXMQ,15
2023-05-02,B00H2AAXMQ,10
2023-05-02,B00H2AAXMQ,5
2023-05-02,B0001CXUHW,4
2023-05-02,B0074L3QZ4,5
2023-05-02,B0011BPMUK,1
2023-05-02,B01FRQ5D4Y,2
2023-05-02,B000EZYFRA,5
2023-05-02,B008K0Y3FK,5
2023-05-02,B00H2AAXMQ,2
2023-05-02,B00MNFU27G,5
2023-05-02,B01FRQ5DV2,5
2023-05-02,B001SB0IPC,15
2023-05-02,B00017028M,10
2023-05-02,B00H2AAXMQ,3
2023-05-02,B010BUF0LC,2
2023-05-02,B00017028M,35
2023-05-02,B00T6MTUYK,15
2023-05-02,B01FRQ5D4Y,3
2023-05-02,B00H2AAXMQ,3
2023-05-02,B007S9YHJ6,5
2023-05-02,B01FRQ5DV2,5
2023-05-02,B01FRQ5DV2,3
2023-05-02,B01FRQ5DV2,4
2023-05-02,B01FRQ5D4Y,1
2023-05-02,B01FRQ5DV2,10
2023-05-02,B0097TYQQ4,10
2023-05-02,B0045DMLXM,3
2023-05-02,B00H2AAXMQ,20
2023-05-02,B00H2AAXMQ,3
2023-05-02,B00E2181U4,5
2023-05-02,B00H2AAXMQ,5
2023-05-02,B0042GUIV4,2
2023-05-02,B00H2AAXMQ,10
2023-05-02,B01FRQ5D4Y,2
2023-05-02,B011LWRBES,2
2023-05-02,B0001CXUHW,10
2023-05-02,B00H2AAXMQ,5
2023-05-02,B00017028M,1
2023-05-02,B00017028M,5
2023-05-02,B007XA49BG,10
2023-05-02,B01FRQ5DV2,1
2023-05-02,B01FRQ5DV2,2
2023-05-02,B00017028M,1
2023-05-02,B00H2AAXMQ,15
2023-05-02,B00N1UISB4,5
2023-05-02,B01FRQ5D4Y,5
2023-05-02,B00E2181U4,5
2023-05-02,B006PTXRGE,4
2023-05-02,B01FRQ5D4Y,6
2023-05-02,B00H2AAXMQ,15
2023-05-02,B00OSKQGAG,2
2023-05-02,B00H2AAXMQ,4
2023-05-02,B002CENRLG,10
2023-05-02,B01AB4QHL0,15
2023-05-02,B00E2181U4,5
2023-05-02,B000I7XGOC,5
2023-05-02,B00H2AAXMQ,10
2023-05-02,B0097FMQVK,2
2023-05-02,B00H2AAXMQ,2
2023-05-02,B00BFGK65M,1
2023-05-02,B01FRQ5DV2,20
2023-05-02,B01FRQ5DV2,5
2023-05-02,B0001CXUHW,3
2023-05-02,B004YGQK5K,3
2023-05-02,B007XA49BG,4
2023-05-02,B011LWRBES,10
2023-05-02,B000I7XGOC,1
2023-05-02,B00017028M,2
2023-05-02,B00H2AAXMQ,10
2023-05-02,B01FRQ5DV2,10
2023-05-02,B01FRQ5DV2,2
2023-05-02,B00H2AAXMQ,3
2023-05-02,B01FRQ5D4Y,4
2023-05-02,B01FRQ5DV2,2
2023-05-02,B004YGQK5K,2
2023-05-02,B00H2AAXMQ,4
2023-05-02,B004U7QSYQ,10
2023-05-02,B01FRQ5D4Y,5
2023-05-02,B01FRQ5DV2,2
2023-05-02,B00E6P0B04,3
2023-05-02,B0046X4INM,3
2023-05-02,B01FRQ5DV2,2
2023-05-02,B00017028M,1
2023-05-02,B007XA49BG,15
2023-05-02,B00H2AAXMQ,5
2023-05-02,B00H2AAXMQ,1
2023-05-02,B01FRQ5DV2,10
2023-05-02,B005HPE87Y,15
2023-05-02,B001VNGJX2,10
2023-05-02,B008E0XYCE,5
2023-05-02,B00H2AAXMQ,5
2023-05-02,B000NOGKN4,4
2023-05-02,B00H2AAXMQ,15
2023-05-02,B00006IDKF,5
2023-05-02,B008E0XYCE,4
2023-05-02,B00H2AAXMQ,3
2023-05-02,B0011BPMUK,3
2023-05-02,B00H2AAXMQ,20
2023-05-02,B00H2AAXMQ,5
2023-05-02,B000AXQI30,10
2023-05-02,B01FRQ5DV2,5
2023-05-02,B00H2AAXMQ,4
2023-05-02,B00H2AAXMQ,3
2023-05-02,B01G7JU4TE,5
2023-05-02,B004XAV2G4,3
2023-05-02,B00H2AAXMQ,3
2023-05-02,B01B4ZE2IU,2
2023-05-02,B000AXW9Z6,4
2023-05-02,B01FRQ5DV2,3
2023-05-02,B004YGQK5K,5
2023-05-02,B01FRQ5DV2,10
2023-05-02,B001YXO076,5
2023-05-02,B01C4TRTTY,1
2023-05-02,B01FRQ5D4Y,5
2023-05-02,B00H2AAXMQ,4
2023-05-02,B00H2AAXMQ,4
2023-05-02,B00Q04HQR0,10
2023-05-02,B00017028M,10
2023-05-02,B000I7XGOC,5
2023-05-02,B001CDOBCM,15
2023-05-02,B01FRQ5DV2,1
2023-05-02,B01FRQ5D4Y,5
2023-05-02,B007XA49BG,5
2023-05-02,B01FRQ5D4Y,4
2023-05-02,B0002MRUVI,5
2023-05-02,B00H3TCGBW,5
2023-05-02,B00M6X9R76,1
2023-05-02,B001CDOBCM,3
2023-05-02,B00H2AAXMQ,10
2023-05-02,B00H2AAXMQ,10
2023-05-02,B01FRQ5D4Y,1
2023-05-02,B001TZS10G,5
2023-05-02,B01FRQ5DV2,1
2023-05-02,B00H2AAXMQ,4
2023-05-02,B00H2AAXMQ,4
2023-05-02,B004K69OMU,7
2023-05-02,B00PYM8VLE,4
2023-05-02,B00DZGF59M,2
2023-05-02,B01FRQ5D4Y,2
2023-05-02,B0001CXUHW,10
2023-05-02,B01FRQ5DV2,3
2023-05-02,B00H2AAXMQ,2
2023-05-02,B00H2AAXMQ,5
2023-05-02,B001E18LC8,2
2023-05-02,B0001CXUHW,5
2023-05-02,B00H2AAXMQ,4
2023-05-02,B00BMJR13M,10
2023-05-02,B00112IM56,20
2023-05-02,B01FRQ5D4Y,5
2023-05-02,B01FRQ5D4Y,10
2023-05-02,B007XA49BG,15
2023-05-02,B00H2AAXMQ,10
2023-05-02,B00H2AAXMQ,4
2023-05-02,B0001CXUHW,5
2023-05-02,B00017028M,10
2023-05-02,B01FRQ5DV2,15
2023-05-02,B01FRQ5D4Y,3
2023-05-02,B0001M0ZWA,15
2023-05-02,B00H2AAXMQ,3
2023-05-02,B00DUOB5YI,10
2023-05-02,B00H2AAXMQ,15
2023-05-02,B00H2AAXMQ,2
2023-05-02,B01FRQ5D4Y,20
2023-05-02,B0094GCZZE,3
2023-05-02,B00H2AAXMQ,10
2023-05-02,B0002MRUVI,10
2023-05-02,B01FRQ5D4Y,5
2023-05-02,B002UR987M,5
2023-05-02,B001KON47G,5
2023-05-02,B01FRQ5DV2,3
2023-05-02,B01FRQ5D4Y,10
2023-05-02,B01FRQ5D4Y,15
2023-05-02,B008PS0R2K,1
2023-05-02,B006580TKW,5
2023-05-02,B00IO1UO5I,5
2023-05-02,B00H2AAXMQ,6
2023-05-02,B001POF1PO,2
2023-05-02,B00H2AAXMQ,10
2023-05-02,B00H2AAXMQ,15
2023-05-02,B01FRQ5DV2,10
2023-05-02,B01FRQ5D4Y,2
2023-05-02,B00H2AAXMQ,6
2023-05-02,B00H2AAXMQ,6
2023-05-02,B010BUF0LC,5
2023-05-02,B00H2AAXMQ,5
2023-05-02,B000I7XGOC,2
2023-05-02,B00H2AAXMQ,10
2023-05-02,B00H2AAXMQ,10
2023-05-02,B00BJ53OJE,6
2023-05-02,B0019JPH2C,2
2023-05-02,B01FRQ5D4Y,5
2023-05-02,B000Z93FQC,4
2023-05-02,B004KA63IO,4
2023-05-02,B01FRQ5DV2,5
2023-05-02,B0015AWU7U,4
2023-05-02,B00HAS1SVU,10
2023-05-02,B00TBW787G,3
2023-05-02,B001682S00,10
2023-05-02,B00EKLPLU4,2
2023-05-02,B00JVWJR70,5
2023-05-02,B00K05OU3I,5
2023-05-02,B00AP70BKC,10
2023-05-02,B00H2AAXMQ,5
2023-05-02,B000YHN3C6,2
2023-05-02,B01FRQ5D4Y,10
2023-05-02,B00H2AAXMQ,2
2023-05-02,B01FRQ5D4Y,2
2023-05-02,B00FBSST9K,5
2023-05-02,B0000D17HA,2
2023-05-02,B01FRQ5DV2,3
2023-05-02,B0097UW3EK,5
2023-05-02,B01FRQ5DV2,10
2023-05-02,B005EG78OQ,4
2023-05-02,B00H2AAXMQ,15
2023-05-02,B00KLEV3OM,5
2023-05-02,B00H2AAXMQ,2
2023-05-02,B005OYMJ7E,4
2023-05-02,B00EKLPLU4,15
2023-05-02,B0015AO7YO,3
2023-05-02,B00017028M,4
2023-05-02,B00H2AAXMQ,6
2023-05-02,B00H2AAXMQ,15
2023-05-02,B000I7XGOC,3
2023-05-02,B00FCZHEAW,15
2023-05-02,B001BB3LW6,2
2023-05-02,B005EG78OQ,10
2023-05-02,B00H2AAXMQ,2
2023-05-02,B00H2AAXMQ,15
2023-05-02,B007XA49BG,10
2023-05-02,B00H2AAXMQ,10
2023-05-02,B00H2AAXMQ,20
2023-05-02,B01FRQ5D4Y,3
2023-05-02,B00H2AAXMQ,3
2023-05-02,B001ID2TPC,3
2023-05-02,B00H2AAXMQ,5
2023-05-02,B0092K4C7G,5
2023-05-02,B00H2AAXMQ,5
2023-05-02,B016L0VRMM,4
2023-05-02,B00BB0QFIY,5
2023-05-02,B003CE4M14,4
2023-05-02,B006ZMG6XC,5
2023-05-02,B01FRQ5DV2,2
2023-05-02,B0019JMR6Q,15
2023-05-02,B0041UER5Y,10
2023-05-02,B01FRQ5D4Y,5
2023-05-02,B01FRQ5D4Y,10
2023-05-02,B01FRQ5DV2,4
2023-05-02,B000MC40WA,2
2023-05-02,B00MC2NY9I,10
2023-05-02,B01AMDP59K,5
2023-05-02,B00H2AAXMQ,5
2023-05-02,B01FRQ5D4Y,3
2023-05-02,B000LQJG9O,5
2023-05-02,B0065QF3I2,5
2023-05-02,B00H2AAXMQ,5
2023-05-02,B00DUF4DIC,4
2023-05-02,B00E6MMOPC,3
2023-05-02,B004YGQK5K,10
2023-05-02,B005TBURAI,20
2023-05-02,B00H2AAXMQ,5
2023-05-02,B01FRQ5DV2,2
2023-05-02,B0011BPMUK,2
2023-05-02,B0002YRLHE,10
2023-05-02,B00CF5F6HU,5
2023-05-02,B01FRQ5DV2,4
2023-05-02,B0030D50ZE,5
2023-05-02,B01FRQ5DV2,10
2023-05-02,B00H2AAXMQ,2
2023-05-02,B00H2AAXMQ,10
2023-05-02,B01FRQ5D4Y,4
2023-05-02,B013M4COAE,2
2023-05-02,B00E4YNRNA,2
2023-05-02,B00KROYN1Q,2
2023-05-02,B00FZ18PPG,2
2023-05-02,B00H2AAXMQ,10
2023-05-02,B00H2AAXMQ,15
2023-05-02,B01FRQ5D4Y,2
2023-05-02,B00H2AAXMQ,5
2023-05-02,B0001CXUHW,1
2023-05-02,B01FRQ5D4Y,5
2023-05-02,B00ZPR4P1I,5
2023-05-02,B0011BPMUK,15
2023-05-02,B004YGQK5K,2
2023-05-02,B005T4F98K,15
2023-05-02,B0046CERZ2,5
2023-05-02,B004SBQYMU,5
2023-05-02,B01FRQ5DV2,10
2023-05-02,B00H2AAXMQ,3
2023-05-02,B0001CXUHW,15
2023-05-02,B00H2AAXMQ,15
2023-05-02,B01FRQ5D4Y,5
2023-05-02,B01G3HQRFA,2
2023-05-02,B01FRQ5DV2,5
2023-05-02,B00017028M,4
2023-05-02,B01FRQ5DV2,5
2023-05-02,B01AMDP59K,10
2023-05-02,B01FRQ5DV2,1
2023-05-02,B00H2AAXMQ,5
2023-05-02,B01FRQ5D4Y,4
2023-05-02,B01FRQ5D4Y,4
2023-05-02,B004YGQK5K,5
2023-05-02,B00FX6NHRE,2
2023-05-02,B00H2AAXMQ,10
2023-05-02,B01FRQ5DV2,4
2023-05-02,B0001CXUHW,10
2023-05-02,B00PYM8VLE,1
2023-05-02,B00017028M,3
2023-05-02,B0011BPMUK,5
2023-05-02,B01FRQ5DV2,10
2023-05-02,B00843ZEDS,15
2023-05-02,B00KACQMK0,6
2023-05-02,B000NO943C,10
2023-05-02,B00EKLPLU4,10
2023-05-02,B00EKLPLU4,10
2023-05-02,B00017028M,5
2023-05-02,B01FRQ5DV2,5
2023-05-02,B00E1EK81W,3
2023-05-02,B00H2AAXMQ,6
2023-05-02,B01FRQ5DV2,3
2023-05-02,B00KQ27TSI,15
2023-05-02,B01FRQ5DV2,1
2023-05-02,B000P0VRW0,10
2023-05-02,B00FCJXSNK,5
2023-05-02,B00H2AAXMQ,5
2023-05-02,B01FRQ5DV2,5
2023-05-02,B0011BPMUK,5
2023-05-02,B00H2AAXMQ,10
2023-05-02,B004YGQK5K,1
2023-05-02,B0002YB210,10
2023-05-02,B01FRQ5D4Y,10
2023-05-02,B01FRQ5DV2,5
2023-05-02,B01FRQ5D4Y,35
2023-05-02,B00B446GE0,10
2023-05-02,B01FRQ5D4Y,10
2023-05-02,B0096POTKM,15
2023-05-02,B017E46HF6,3
2023-05-02,B001KPUHS4,5
2023-05-02,B01FRQ5DV2,20
2023-05-02,B00KO3O1BC,10
2023-05-02,B0001CXUHW,5
2023-05-02,B00G6KGXAE,5
2023-05-02,B01FRQ5D4Y,3
2023-05-02,B0001CXUHW,1
2023-05-02,B01FRQ5DV2,3
2023-05-02,B0046X4INM,5
2023-05-02,B01FRQ5DV2,1
2023-05-02,B00E2181U4,2
2023-05-02,B01FRQ5D4Y,2
2023-05-02,B00H2AAXMQ,5
2023-05-02,B008K0Y3FK,4
2023-05-02,B00H2AAXMQ,3
2023-05-02,B00B607QHS,2
2023-05-02,B007PM9YM6,10
2023-05-02,B003CI8GYY,2
2023-05-02,B009C9BSGK,10
2023-05-02,B01FRQ5D4Y,2
2023-05-02,B01FRQ5D4Y,11
2023-05-02,B01FRQ5DV2,3
2023-05-02,B01FRQ5DV2,6
2023-05-02,B00IX2LTK2,10
2023-05-02,B005BZI2B8,5
2023-05-02,B00JYK75GE,5
2023-05-02,B01FRQ5D4Y,4
2023-05-02,B01FRQ5D4Y,5
2023-05-02,B01FRQ5D4Y,15
2023-05-02,B00H2AAXMQ,1
2023-05-02,B00H2AAXMQ,2
2023-05-02,B0096MPAWQ,5
2023-05-02,B011LWRBES,3
2023-05-02,B007XA49BG,5
2023-05-02,B00SOUGCLO,10
2023-05-02,B00DUOB5YI,3
2023-05-02,B00H2AAXMQ,5
2023-05-02,B000SAUVC4,1
2023-05-02,B00H2AAXMQ,10
2023-05-02,B00DF6XFYE,10
2023-05-02,B00H2AAXMQ,1
2023-05-02,B000I7XGOC,2
2023-05-02,B00017028M,5
2023-05-02,B00H2AAXMQ,3
2023-05-02,B01FRQ5D4Y,4
2023-05-02,B00H2AAXMQ,10
2023-05-02,B01FRQ5DV2,5
2023-05-02,B01FRQ5DV2,5
2023-05-02,B00H2AAXMQ,10
2023-05-02,B0062PQYMU,2
2023-05-02,B007XA49BG,10
2023-05-02,B01FRQ5DV2,25
2023-05-02,B00APU1AUO,5
2023-05-02,B00017028M,2
2023-05-02,B01FRQ5DV2,2
2023-05-02,B00785JSEO,3
2023-05-02,B00TBFMXGE,5
2023-05-02,B000Y36ZIE,4
2023-05-02,B00H2AAXMQ,5
2023-05-02,B00H2AAXMQ,10
2023-05-02,B00017028M,10
2023-05-02,B0057FBQTC,5
2023-05-02,B0001CXUHW,5
2023-05-02,B0015AWU7U,2
2023-05-02,B0011BPMUK,4
2023-05-02,B00HVAWB54,4
2023-05-02,B000E5DJYU,4
2023-05-02,B00H2AAXMQ,4
2023-05-02,B000L1GRQO,7
2023-05-02,B01FRQ5DV2,2
2023-05-02,B0000GHNV8,10
2023-05-02,B00H2AAXMQ,3
2023-05-02,B007N9M2G6,2
2023-05-02,B00KROYN1Q,4
2023-05-02,B00H2AAXMQ,5
2023-05-02,B01FRQ5DV2,10
2023-05-02,B01FRQ5DV2,5
2023-05-02,B00H2AAXMQ,3
2023-05-02,B0013YQKJC,3
2023-05-02,B00CLULB28,5
2023-05-02,B00H2AAXMQ,2
2023-05-02,B00016LA84,7
2023-05-02,B01FRQ5DV2,3
2023-05-02,B004FDGY4Y,5
2023-05-02,B01FRQ5DV2,15
2023-05-02,B002L0IRQG,15
2023-05-02,B01FRQ5DV2,5
2023-05-02,B011LWRBES,3
2023-05-02,B00H2AAXMQ,5
2023-05-02,B00DUOB5YI,4
2023-05-02,B00H2AAXMQ,2
2023-05-02,B001KPUHS4,2
2023-05-02,B01FRQ5D4Y,5
2023-05-02,B00H2AAXMQ,15
2023-05-02,B01FRQ5DV2,1
2023-05-02,B00H2AAXMQ,3
2023-05-02,B01FRQ5DV2,3
2023-05-02,B015SAX8ZA,20
2023-05-02,B00H2AAXMQ,10
2023-05-02,B00H2AAXMQ,7
2023-05-02,B001II469O,2
2023-05-02,B00EKLPLU4,10
2023-05-02,B01FRQ5D4Y,1
2023-05-02,B004CH8EIC,3
2023-05-02,B01FRQ5D4Y,10
2023-05-02,B00H2AAXMQ,5
2023-05-02,B00H2AAXMQ,5
2023-05-02,B00H2AAXMQ,5
2023-05-02,B01FRQ5D4Y,3
2023-05-02,B0028FO5AG,3
2023-05-02,B00KPX1W4U,15
2023-05-02,B00C2UCB2G,5
2023-05-02,B00J4B1TAQ,4
2023-05-02,B0001CXUHW,2
2023-05-02,B01FRQ5DV2,15
2023-05-02,B00017028M,10
2023-05-02,B000BGZNXW,3
2023-05-02,B00KROYN1Q,20
2023-05-02,B001F8ROTG,2
2023-05-02,B01FRQ5DV2,5
2023-05-02,B007WI10A2,4
2023-05-02,B019VPL9OK,5
2023-05-02,B00KQ0W65Q,10
2023-05-02,B00H2AAXMQ,25
2023-05-02,B00H2AAXMQ,5
2023-05-02,B000JMBE8Q,4
2023-05-02,B0000GK068,10
2023-05-02,B0096S6OX4,5
2023-05-02,B00017028M,5
2023-05-02,B01FRQ5DV2,5
2023-05-02,B01FRQ5D4Y,2
2023-05-02,B00H2AAXMQ,3
2023-05-02,B002C0E5VG,15
2023-05-02,B00E2181U4,5
2023-05-02,B00016LA84,3
2023-05-02,B004L5EVSC,15
2023-05-02,B01FRQ5DV2,10
2023-05-02,B00H2AAXMQ,10
2023-05-02,B000EZYFRA,4
2023-05-02,B0001CXUHW,10
2023-05-02,B00H2AAXMQ,3
2023-05-02,B00UTZDFN0,5
2023-05-02,B007XA49BG,3
2023-05-02,B01FRQ5D4Y,4
2023-05-02,B01FRQ5DV2,3
2023-05-02,B016EMS8G0,3
2023-05-02,B01FRQ5DV2,2
2023-05-02,B000I7XGOC,5
2023-05-02,B01FRQ5D4Y,2
2023-05-02,B00OJCU3RA,2
2023-05-02,B004ECR0BM,15
2023-05-02,B01FRQ5DV2,2
2023-05-02,B01FRQ5DV2,15
2023-05-02,B0096MPAWQ,1
2023-05-02,B01FRQ5DV2,2
2023-05-02,B007XA49BG,10
2023-05-02,B00017028M,15
2023-05-02,B01FRQ5DV2,2
2023-05-02,B00F6ZOC0S,15
2023-05-02,B011LWRBES,2
2023-05-02,B0011BPMUK,10
2023-05-03,B0001CXUHW,10
2023-05-03,B004U7QSYQ,1
2023-05-03,B00GOBLEF4,6
2023-05-03,B00H2AAXMQ,4
2023-05-03,B00HRTZM3M,3
2023-05-03,B004K0862K,4
2023-05-03,B01FRQ5D4Y,2
2023-05-03,B00H2AAXMQ,4
2023-05-03,B00PYM8VLE,2
2023-05-03,B00FCJXSNK,5
2023-05-03,B01FRQ5DV2,4
2023-05-03,B00HRTZM78,3
2023-05-03,B00H2AAXMQ,5
2023-05-03,B00P4GFA3C,2
2023-05-03,B01FRQ5DV2,10
2023-05-03,B00E0NSO5G,10
2023-05-03,B00H2AAXMQ,1
2023-05-03,B00017028M,2
2023-05-03,B00H2AAXMQ,2
2023-05-03,B002C0E5VG,10
2023-05-03,B00DLMVHQ0,3
2023-05-03,B0011BPMUK,3
2023-05-03,B0001CXUHW,3
2023-05-03,B01FRQ5DV2,5
2023-05-03,B0011BPMUK,10
2023-05-03,B01FRQ5DV2,1
2023-05-03,B00H2AAXMQ,3
2023-05-03,B000EYC096,2
2023-05-03,B00H2AAXMQ,10
2023-05-03,B001CDVCBU,2
2023-05-03,B00KROYN1Q,3
2023-05-03,B00017028M,3
2023-05-03,B01FRQ5DV2,2
2023-05-03,B00H2AAXMQ,3
2023-05-03,B00H2AAXMQ,3
2023-05-03,B00E2181U4,10
2023-05-03,B00H2AAXMQ,5
2023-05-03,B0017WSH82,10
2023-05-03,B00H2AAXMQ,15
2023-05-03,B000MQ5YRQ,5
2023-05-03,B0001CXUHW,2
2023-05-03,B001CDOBCM,10
2023-05-03,B01FRQ5D4Y,5
2023-05-03,B01FRQ5D4Y,2
2023-05-03,B00D16FAEQ,10
2023-05-03,B005OYMJ7E,3
2023-05-03,B01FRQ5DV2,3
2023-05-03,B000L1GRQO,15
2023-05-03,B00V3PQZQY,10
2023-05-03,B000WH2HK2,2
2023-05-03,B00H2AAXMQ,1
2023-05-03,B01FRQ5DV2,4
2023-05-03,B0001CXUHW,1
2023-05-03,B01FRQ5DV2,3
2023-05-03,B01FRQ5DV2,2
2023-05-03,B007XA49BG,3
2023-05-03,B0096MPAWQ,10
2023-05-03,B00H2AAXMQ,2
2023-05-03,B0096S6OX4,2
2023-05-03,B005TBURAI,3
2023-05-03,B0087RVIOU,2
2023-05-03,B000O0I0Y4,6
2023-05-03,B007RYDBVW,3
2023-05-03,B0087RVIOU,15
2023-05-03,B008K0Y3FK,2
2023-05-03,B00H2AAXMQ,5
2023-05-03,B01FRQ5DV2,10
2023-05-03,B00H2AAXMQ,2
2023-05-03,B00K05OU3I,2
2023-05-03,B00TBW787G,2
2023-05-03,B015SAX8ZA,15
2023-05-03,B01FRQ5D4Y,20
2023-05-03,B007XA49BG,5
2023-05-03,B00TVGOZH8,5
2023-05-03,B000J0N1CK,5
2023-05-03,B01FRQ5D4Y,5
2023-05-03,B00AGMJIKK,1
2023-05-03,B00H2AAXMQ,5
2023-05-03,B008K0Y3FK,5
2023-05-03,B000GZCVVA,1
2023-05-03,B0087RVIOU,5
2023-05-03,B00H2AAXMQ,1
2023-05-03,B00KROYN1Q,1
2023-05-03,B00H2AAXMQ,2
2023-05-03,B00H2AAXMQ,5
2023-05-03,B0000CNU0C,10
2023-05-03,B0000CFPI2,3
2023-05-03,B00H2AAXMQ,2
2023-05-03,B00IJJS9N4,5
2023-05-03,B01FRQ5DV2,3
2023-05-03,B00PYM8VLE,3
2023-05-03,B00017028M,5
2023-05-03,B0029JVT3C,15
2023-05-03,B004YGQK5K,2
2023-05-03,B00H2AAXMQ,10
2023-05-03,B004YGQK5K,15
2023-05-03,B0026SG1WK,4
2023-05-03,B01FRQ5DV2,5
2023-05-03,B00017028M,1
2023-05-03,B00IZLOI7M,10
2023-05-03,B01AMDP59K,5
2023-05-03,B00MNTRVPS,5
2023-05-03,B00KO8B80O,5
2023-05-03,B001CDVCCO,5
2023-05-03,B007XA49BG,3
2023-05-03,B01FRQ5DV2,2
2023-05-03,B01FRQ5DV2,7
2023-05-03,B01FRQ5DV2,20
2023-05-03,B00TWUJPAK,5
2023-05-03,B01FRQ5D4Y,4
2023-05-03,B0051C0G2O,3
2023-05-03,B00K4PQC3A,15
2023-05-03,B00187D4KM,15
2023-05-03,B01FRQ5DV2,4
2023-05-03,B01FRQ5D4Y,2
2023-05-03,B00DLMVHQ0,2
2023-05-03,B0096MPAWQ,4
2023-05-03,B01FRQ5D4Y,5
2023-05-03,B00H2AAXMQ,5
2023-05-03,B000N8EV8G,5
2023-05-03,B00E2181U4,3
2023-05-03,B002UQSSHO,20
2023-05-03,B00APORR1Q,2
2023-05-03,B00H2AAXMQ,15
2023-05-03,B001PB30AK,3
2023-05-03,B00H2AAXMQ,3
2023-05-03,B004L5EVSC,10
2023-05-03,B00H2AAXMQ,20
2023-05-03,B000PC47WK,6
2023-05-03,B00B3XVEFS,1
2023-05-03,B01FRQ5DV2,10
2023-05-03,B018W9O4HK,5
2023-05-03,B00H2AAXMQ,4
2023-05-03,B005P3BC6S,10
2023-05-03,B0096MPAWQ,3
2023-05-03,B00BMJR13M,5
2023-05-03,B00017028M,30
2023-05-03,B00FVXS7FG,15
2023-05-03,B005EERG4K,1
2023-05-03,B00H2AAXMQ,10
2023-05-03,B00H2AAXMQ,1
2023-05-03,B00H2AAXMQ,2
2023-05-03,B00H2AAXMQ,10
2023-05-03,B002X4DI0U,3
2023-05-03,B00KROYN1Q,4
2023-05-03,B001PI6KVO,10
2023-05-03,B01FRQ5D4Y,3
2023-05-03,B00H2AAXMQ,2
2023-05-03,B00FCZHEAW,10
2023-05-03,B000AXQI0I,5
2023-05-03,B00H2AAXMQ,15
2023-05-03,B01FRQ5DV2,4
2023-05-03,B00H2AAXMQ,5
2023-05-03,B003YVNKKE,15
2023-05-03,B004AOFZRA,4
2023-05-03,B00FCJXSNK,2
2023-05-03,B01FRQ5D4Y,1
2023-05-03,B01FRQ5DV2,15
2023-05-03,B004YGQK5K,5
2023-05-03,B01FRQ5DV2,5
2023-05-03,B01FRQ5DV2,6
2023-05-03,B01FRQ5DV2,2
2023-05-03,B010BUF0LC,10
2023-05-03,B010BUF0LC,10
2023-05-03,B00H2AAXMQ,2
2023-05-03,B00H2AAXMQ,5
2023-05-03,B00H2AAXMQ,1
2023-05-03,B00H2AAXMQ,10
2023-05-03,B004QPQWDE,2
2023-05-03,B01FRQ5D4Y,20
2023-05-03,B00H2AAXMQ,4
2023-05-03,B004JDM80O,3
2023-05-03,B00H2AAXMQ,5
2023-05-03,B003U4LTSU,2
2023-05-03,B007XA49BG,15
2023-05-03,B00H2AAXMQ,5
2023-05-03,B01FRQ5DV2,5
2023-05-03,B00F58VXU8,5
2023-05-03,B00H2AAXMQ,3
2023-05-03,B01FRQ5DV2,2
2023-05-03,B007XA49BG,15
2023-05-03,B00017028M,20
2023-05-03,B00017028M,2
2023-05-03,B01FRQ5DV2,2
2023-05-03,B00FCJXSNK,1
2023-05-03,B0027ACP7W,10
2023-05-03,B002R81L92,5
2023-05-03,B00H2AAXMQ,2
2023-05-03,B00H2AAXMQ,20
2023-05-03,B007XA49BG,4
2023-05-03,B01FRQ5DV2,30
2023-05-03,B01FRQ5DV2,5
2023-05-03,B0027ACP7W,2
2023-05-03,B01FRQ5DV2,10
2023-05-03,B01FRQ5DV2,10
2023-05-03,B00H2AAXMQ,4
2023-05-03,B00H2AAXMQ,4
2023-05-03,B00MWTWEGU,2
2023-05-03,B0048MN0TE,5
2023-05-03,B006ZOWALM,10
2023-05-03,B01FRQ5DV2,10
